37603;MONTIJO;AVENIDA ESTACION FERROCARRIL, S/N;Montijo;NO;NO
37604;GUADIANA;CARRETERA BA-034 - ESTACION DE FERROCARRIL, S/N;Guadiana del Caudillo;NO;NO
37606;BADAJOZ;AVENIDA CAROLINA CORONADO, S/N;Badajoz;NO;NO
37608;MONTIJO-EL MOLINO;CALLE ESTACION FERROCARRIL, S/N;Montijo;NO;NO
37611;GARROVILLA-LAS VEGAS;BARRIADA ESTACION, 2;Garrovilla, La;NO;NO
37704;VILLANUEVA DE CORDOBA;CARRETERA CO-5100 - VILLANUEVA ADAMUZ KM 9,8 - ESTACION FERROCARRIL, S/N;Villanueva de Córdoba;NO;NO
40002;CALAMONTE;AVENIDA DE ESPRONCEDA, S/N;Calamonte;NO;NO
40004;ALMENDRALEJO;CALLE LAGO DE ALANGE, 1A;Almendralejo;NO;NO
40005;VILLAFRANCA DE LOS BARROS;AVENIDA ESTACION FERROCARRIL, S/N;Villafranca de los Barros;NO;NO
40006;LOS SANTOS DE MAIMONA;CALLE DISEMINADO LA CARRASCA, 5;Santos de Maimona, Los;NO;NO
40008;ZAFRA FERIA;BARRIADA ANTONO ZODO, S/N;Zafra;NO;NO
40100;ZAFRA;AVENIDA ESTACION FERROCARRIL, S/N;Zafra;NO;NO
40105;LLERENA;AVENIDA ESTACION FERROCARRIL, 6;Llerena;NO;NO
40107;FUENTE DEL ARCO;CARRETERA BAV-1618 - ESTACION FERROCARRIL, S/N;Fuente del Arco;NO;NO
40108;GUADALCANAL;CARRETERA SE-165 - ESTACION FERROCARRIL, S/N;Guadalcanal;NO;NO
40113;CAZALLA-CONSTANTINA;CARRETERA A-455 - ESTACION FERROCARRIL, S/N;Cazalla de la Sierra;SI;NO
40115;PEDROSO;AVENIDA DE CONSTANTINA, 2;Pedroso, El;SI;NO
40119;VILLANUEVA DEL RIO-MINAS;CALLE SANTA BARBARA, 2;Villanueva del Río y Minas;SI;NO
40121;ALCOLEA DEL RIO;CARRETERA A-436 - ESTACION FERROCARRIL, S/N;Alcolea del Río;SI;NO
40122;TOCINA;CALLE SANTA CRUZ, S/N;Tocina;SI;NO
42005;FREGENAL DE LA SIERRA;CARRETERA EX-201 - ESTACION FERROCARRIL, S/N;Fregenal de la Sierra;NO;NO
42006;CUMBRES MAYORES;CARRETERA A-5300 - ESTACION FERROCARRIL, S/N;Cumbres Mayores;NO;NO
42008;JABUGO-GALAROZA;CALLE ROMAN TALERO, 34;Jabugo;NO;NO
42009;ALMONASTER-CORTEGANA;CALLE ALDEA ESTACION ALMTER, S/N;Almonaster la Real;NO;NO
42012;VALDELAMUSA;CARRETERA HU-6102 - ESTACION FERROCARRIL, S/N;Cortegana;NO;NO
42013;EL TAMUJOSO;CARRETERA HU-5101 - ESTACION FERROCARRIL, S/N;Cerro de Andévalo, El;NO;NO
42015;CALAÑAS;PASEO RAMON REGAJO, S/N;Calañas;NO;NO
42016;LOS MILANOS;CARRETERA H-9020 - ESTACION FERROCARRIL, S/N;Calañas;NO;NO
42018;EL COBUJON;CARRETERA HV-1427 - ESTACION FERROCARRIL, S/N;Calañas;NO;NO
42019;BELMONTE;CARRETERA N-431 - ESTACION FERROCARRIL, S/N;San Bartolomé de la Torre;NO;NO
42020;GIBRALEON;CALLE GUADIANA, 6;Gibraleón;NO;NO
43000;SAN JERONIMO;CALLE MEJILLON, 106;Sevilla;SI;NO
43002;CAMAS;CALLE FERNANDO SANCHEZ EMPER, 41;Camas;SI;NO
43003;VILLANUEVA DEL ARISCAL Y OLIVARES;CARRETERA SE-512 - ESTACION DE FERROCARRIL, S/N;Olivares;SI;NO
43004;SANLUCAR LA MAYOR;PASEO ESTACION FERROCARRIL, S/N;Sanlúcar la Mayor;SI;NO
43005;BENACAZON;CALLE CELADA, S/N;Benacazón;SI;NO
43008;CARRION DE LOS CESPEDES;CARRETERA SE-637 - ESTACION FERROCARRIL, S/N;Carrión de los Céspedes;NO;NO
43009;ESCACENA;CARRETERA HU-6111 - CAMINO DEL POZO, S/N;Escacena del Campo;NO;NO
43011;LA PALMA DEL CONDADO;AVENIDA DE LA CONSTITUCION, 9;Palma del Condado, La;NO;NO
43012;VILLARRASA;CARRETERA A-472 - ESTACION FERROCARRIL, S/N;Villarrasa;NO;NO
43015;NIEBLA-PUERTA DEL BUEY;AVENIDA PUERTA DEL BUEY, S/N;Niebla;NO;NO
43019;HUELVA-TERMINO;AVENIDA DE CADIZ, S/N;Huelva;NO;NO
43021;SAN JUAN DEL PUERTO;CALLE RIOS ESQUINA PLAZA DE LA MARINA, S/N;San Juan del Puerto;NO;NO
43026;VALENCINA-SANTIPONCE;CALLE ESTACION FERROCARRIL, S/N;Valencina de la Concepción;SI;NO
43027;SALTERAS;CALLE NOGAL, S/N;Salteras;SI;NO
50002;CINCO CASAS;PLAZA ESTACION FERROCARRIL, S/N;Alcázar de San Juan;NO;NO
50100;MANZANARES;PASEO ESTACION FERROCARRIL, S/N;Manzanares;NO;NO
50102;VALDEPEÑAS;PASEO ESTACION FERROCARRIL, S/N;Valdepeñas;NO;NO
50200;SANTA CRUZ DE MUDELA;PASEO CASTELAR, 161;Santa Cruz de Mudela;NO;NO
50202;ALMURADIEL-VISO DEL MARQUES;CALLE SAN ANTONIO, S/N;Almuradiel;NO;NO
50207;VILCHES;CALLE ESTACION FERROCARRIL, S/N;Vilches;NO;NO
50300;LINARES-BAEZA;PLAZA DE LAS PALMERAS, S/N;Linares;NO;NO
50400;ESPELUY;PLAZA ESTACION FERROCARRIL, 3;Espelúy;NO;NO
50403;ANDUJAR;CARRETERA ESTACION FERROCARRIL S/N;Andújar;NO;NO
50407;VILLA DEL RIO;CALLE PROLONGACION ESTACION FERROCARRIL, S/N;Villa del Río;NO;NO
50417;CAMPUS UNIVERSITARIO DE RABANALES;CALLE ESTACION FERROCARRIL, S/N;Córdoba;NO;NO
50500;CORDOBA;GLORIETA DE LAS TRES CULTURAS, S/N;Córdoba;NO;NO
50504;POSADAS;PLAZA ESTACION FERROCARRIL, S/N;Posadas;NO;NO
50506;PALMA DEL RIO;CALLE ESTACION FERROCARRIL, S/N;Palma del Río;NO;NO
50507;PEÑAFLOR;CALLE ESTACION DE FERROCARRIL, S/N;Peñaflor;NO;NO
50600;LORA DEL RIO;AVENIDA DE PORTUGAL, S/N;Lora del Río;SI;NO
50602;GUADAJOZ;CARRETERA SE-9001 - ESTACION FERROCARRIL, S/N;Carmona;SI;NO
50700;LOS ROSALES;CALLE SAN PEDRO, S/N;Tocina;SI;NO
50701;CANTILLANA;AVENIDA ESTACION FERROCARRIL, S/N;Cantillana;SI;NO
50702;BRENES;CAMINO EL CHATO, 9;Brenes;SI;NO
50703;LA RINCONADA;CALLE ESTACION FERROCARRIL, S/N;Rinconada, La;SI;NO
50704;EL CAÑAMO;CALLE EDMUND HALLEY, S/N;Rinconada, La;SI;NO
51003;SEVILLA-SANTA JUSTA;AVENIDA KANSAS CITY, S/N;Sevilla;SI;NO
51009;PALACIO DE CONGRESOS;AVENIDA ALTAMIRA, 29;Sevilla;SI;NO
51010;PADRE PIO-PALMETE;CALLE CASTILLEJA DE LA CUESTA, 108;Sevilla;SI;NO
51050;CARTUJA;AVENIDA CARLOS III, S/N;Sevilla;SI;NO
51051;ESTADIO OLIMPICO;CARRETERA SE-020 - RONDA SUPERNORTE;Sevilla;SI;NO
51100;SAN BERNARDO;CALLE RAMON CARANDE, S/N;Sevilla;SI;NO
51103;DOS HERMANAS;PLAZA DEL ARENAL, 1;Dos Hermanas;SI;NO
51110;VIRGEN DEL ROCIO;CALLE LUIS ROSALES, S/N - JUNTO AL HOSPITAL;Sevilla;SI;NO
51111;BELLAVISTA;AVENIDA DE JEREZ, S/N;Sevilla;SI;NO
51112;CANTAELGALLO;CALLE PINO, 7;Dos Hermanas;SI;NO
51113;JARDINES DE HERCULES;CRUCE DE CALLE ZEUS CON CALLE DIONISO;Sevilla;SI;NO
51200;UTRERA;PASEO DE LOS ENAMORADOS, 10-12;Utrera;SI;NO
51202;LAS CABEZAS DE SAN JUAN;CARRETERA SE-9021 - ESTACION FERROCARRIL, S/N;Cabezas de San Juan, Las;SI;NO
51203;LEBRIJA;AVENIDA VICENTE ALEIXANDRE, S/N;Lebrija;SI;NO
51205;AEROPUERTO DE JEREZ;CARRETERA A-4 - SALIDA 628;Jerez de la Frontera;SI;NO
51300;JEREZ DE LA FRONTERA;PLAZA ESTACION FERROCARRIL, S/N;Jerez de la Frontera;SI;NO
51400;PUERTO DE SANTA MARIA;AVENIDA DEL MONASTERIO, S/N;Puerto de Santa María, El;SI;NO
51401;PUERTO REAL;CARRETERA DE CIRCUNVALACION - CALLE TIERRA, S/N;Puerto Real;SI;NO
51402;SAN FERNANDO-CENTRO;PLAZA ESTACION FERROCARRIL, S/N;San Fernando;SI;NO
51404;SEGUNDA AGUADA;AVENIDA JUAN CARLOS I, S/N;Cádiz;SI;NO
51405;CADIZ;PLAZA DE SEVILLA, S/N;Cádiz;SI;NO
51406;SAN FERNANDO-BAHIA SUR;AVENIDA DEL FERROCARRIL, S/N;San Fernando;SI;NO
51407;CORTADURA;CALLE ADELFA, S/N;Cádiz;SI;NO
51409;ESTADIO;AVENIDA JUAN CARLOS I, S/N;Cádiz;SI;NO
51414;SAN SEVERIANO;AVENIDA JUAN CARLOS I, S/N;Cádiz;SI;NO
51415;LAS ALETAS;CARRETERA CA-32 - POLIGONO LAS ALETAS - ESTACION FERROCARRIL, S/N;Puerto Real;SI;NO
51416;UNIVERSIDAD DE CADIZ;CALLE FRANCIA - POLIGONO INDUSTRIAL TROCADERO, S/N;Puerto Real;SI;NO
51417;VALDELAGRANA;CALLE LANZAROTE, S/N;Puerto de Santa María, El;SI;NO
54400;BOBADILLA;PLAZA DE LA ESTACION, S/N;Antequera;NO;NO
54403;EL CHORRO-CAMINITO DEL REY;CARRETERA MA-5403 - ESTACION DE FERROCARRIL, S/N;Álora;NO;NO
54404;LAS MELLIZAS;BARRIADA ESTACION DE LAS MELLIZAS, S/N;Álora;NO;NO
54405;ALORA;CALLE ESTACION FERROCARRIL, 2;Álora;SI;NO
54406;PIZARRA;PLAZA ESTACION FERROCARRIL, S/N;Pizarra;SI;NO
54407;ALJAIMA;CARRETERA A-7054 - ESTACION FERROCARRIL, S/N;Cártama;SI;NO
54408;CARTAMA;BARRIADA GARCIA AGUA, S/N;Cártama;SI;NO
54410;CAMPANILLAS;CALLE ALMENCINO - ESTACION FERROCARRIL, S/N;Málaga;SI;NO
54412;LOS PRADOS;CALLE CAMINO PRADOS, S/N;Málaga;SI;NO
54413;MALAGA MARIA ZAMBRANO;CALLE EXPLANADA DE LA ESTACION, S/N;Málaga;SI;NO
54501;VICTORIA KENT;PLATERO FRANCISCO VAZQUEZ, S/N;Málaga;SI;NO
54503;GUADALHORCE;CALLE CESAR VALLEJO - ESTACION FERROCARRIL, S/N;Málaga;SI;NO
54505;AEROPUERTO;AVENIDA COMANDANTE GARCIA MORATO, S/N;Málaga;SI;NO
54508;LA COLINA;URBANIZACION LA COLINA, S/N;Torremolinos;SI;NO
54509;TORREMOLINOS;PLAZA DE LA NOGALERA, S/N;Torremolinos;SI;NO
54510;EL PINILLO;DECANOM JUAN DE HOYOS, S/N;Torremolinos;SI;NO
54511;BENALMADENA-ARROYO DE LA MIEL;AVENIDA DE LA ESTACION, 3;Benalmádena;SI;NO
54512;TORREMUELLE;URBANIZACION TORREMUELLE, S/N;Benalmádena;SI;NO
54513;CARVAJAL;CALLE SIERRA DE CAZORLA, S/N;Fuengirola;SI;NO
54514;TORREBLANCA;CALLE PUEBLA BLANCA, S/N;Fuengirola;SI;NO
54515;LOS BOLICHES;AVENIDA DE LOS BOLICHES, S/N;Fuengirola;SI;NO
54516;FUENGIROLA;AVENIDA JESUS SANTOS REIN, S/N;Fuengirola;SI;NO
54517;MALAGA-CENTRO ALAMEDA;AVENIDA AURORA, S/N;Málaga;SI;NO
54518;LOS ALAMOS;CALLE MENTON, S/N;Torremolinos;SI;NO
54519;MONTEMAR ALTO;JACINTO MESA, S/N;Torremolinos;SI;NO
54520;PLAZA MAYOR;CALLE ALFONSO PONCE DE LEON, S/N;Málaga;SI;NO
55001;CAMPILLOS;CARRETERA ESTACION FERROCARRIL, S/N;Campillos;NO;NO
55003;ALMARGEN-CAÑETE LA REAL;CALLE CORTINA ESTACION, 1B;Almargen;NO;NO
55005;SETENIL;CARRETERA CA-414 - ESTACION DE FERROCARRIL, S/N;Setenil de las Bodegas;NO;NO
55007;RONDA;AVENIDA DE ANDALUCIA, 31;Ronda;NO;NO
55008;ARRIATE;CARRETERA MA-7400 - ESTACION FERROCARRIL, S/N;Arriate;NO;NO
55010;BENAOJAN-MONTEJAQUE;CARRETERA ESTACION BENAOJAN, S/N;Benaoján;NO;NO
55011;JIMERA DE LIBAR;AVENIDA LA BARCA - CALLE FUENTE GRANDE, S/N;Jimera de Líbar;NO;NO
55012;CORTES DE LA FRONTERA;AVENIDA LLANO DE LA ESTACION, S/N;Cortes de la Frontera;NO;NO
55013;GAUCIN;CARRETERA MA-512 - ESTACION FERROCARRIL, S/N;Gaucín;NO;NO
55014;SAN PABLO;CARRETERA A-405 - ESTACION FERRACARRIL, S/N;Jimena de la Frontera;NO;NO
55015;JIMENA DE LA FRONTERA;CALLE JUAN DE DIOS, 15;Jimena de la Frontera;NO;NO
55017;ALMORAIMA;CARRETERA A-405 - ESTACION FERROCARRIL, S/N;Castellar de la Frontera;NO;NO
55018;SAN ROQUE-LA LINEA;AVENIDA GUADARRANQUE, 34;San Roque;NO;NO
55019;LOS BARRIOS;CARRETERA JEREZ - ALGECIRAS - ESTACION FERROCARRIL, 1;Barrios, Los;NO;NO
55020;ALGECIRAS;AVENIDA GESTO POR LA PAZ, S/N;Algeciras;NO;NO
56004;JODAR-UBEDA;CARRETERA A-401 - ESTACION DE FERROCARRIL, S/N;Jódar;NO;NO
56009;CABRA DEL SANTO CRISTO Y ALICUN;CARRETERA JV-3212 - ESTACION FERROCARRIL, S/N;Cabra del Santo Cristo;NO;NO
56100;MOREDA;CARRETERA GR-4101 - ESTACION DE FERROCARRIL, 26;Morelábor;NO;NO
56103;BENALUA DE GUADIX;AVENIDA LLANO DE LA ESTACION, S/N;Benalúa;NO;NO
56200;GUADIX;AVENIDA ESTACION FERROCARRIL, S/N;Guadix;NO;NO
56301;FIÑANA;CARRETERA AL-6401 - DISEMINADO CORTIJO FAZ,S/N;Fiñana;NO;NO
56305;GERGAL;CARRETERA AL-3410 - ESTACION FERROCARRIL, S/N;Gérgal;NO;NO
56308;GADOR;CARRETERA AL-3411 - CALLE RETIRO, S/N;Gádor;NO;NO
56310;HUERCAL-VIATOR;CALLE REAL;Huercal de Almería;NO;NO
56312;ALMERIA;PLAZA ESTACION FERROCARRIL, S/N;Almería;NO;NO
57003;IZNALLOZ;CALLE EXPLANADA ESTACION FERROCARRIL, S/N;Iznalloz;NO;NO
60000;MADRID-PUERTA DE ATOCHA;GLORIETA EMPERADOR CARLOS V, S/N;Madrid;NO;NO
60100;VILLAVERDE BAJO;CALLE ESTACION FERROCARRIL, S/N;Madrid;SI;NO
60101;SAN CRISTOBAL INDUSTRIAL;CALLE TRANSVERSAL SEXTA, S/N (POLIGONO INDUSTRIAL DE VILLAVERDE);Madrid;SI;NO
60102;GETAFE-INDUSTRIAL;AVENIDA DE LOS ANGELES, S/N;Getafe;SI;NO
60103;PINTO;CALLE CRISTO, S/N;Pinto;SI;NO
60104;VALDEMORO;PLAZA ESTACION FERROCARRIL, S/N;Valdemoro;SI;NO
60105;CIEMPOZUELOS;AVENIDA DE SAN JUAN DE DIOS, S/N;Ciempozuelos;SI;NO
60107;SAN CRISTOBAL DE LOS ANGELES;CARRETERA DE ANDALUCIA, KM 10.700;Madrid;SI;NO
60109;EL CASAR;AVENIDA DEL CASAR, S/N;Getafe;SI;NO
60200;ARANJUEZ;PASEO ESTACION FERROCARRIL, S/N;Aranjuez;SI;NO
60202;CASTILLEJO-AÑOVER;CARRETERA M-416 - AÑOVER-YEPES - ESTACION FERROCARRIL, S/N;Aranjuez;NO;NO
60203;VILLASEQUILLA;PASEO ESTACION FERROCARRIL, S/N;Villasequilla;NO;NO
60206;TEMBLEQUE;CALLE CAMINO DE LA CELADILLA, S/N;Tembleque;NO;NO
60207;EL ROMERAL;PLAZA ESQUINA DEL CRISTINO, S/N;Romeral, El;NO;NO
60300;VILLACAÑAS;PASEO ESTACION FERROCARRIL, S/N;Villacañas;NO;NO
60301;QUERO;CARRETERA ESTACION FERROCARRIL, S/N;Quero;NO;NO
60400;ALCAZAR DE SAN JUAN;CALLE ALVAREZ GUERRA, S/N;Alcázar de San Juan;NO;NO
60402;CAMPO DE CRIPTANA;AVENIDA AGUSTIN DE LA FUENTE, 49;Campo de Criptana;NO;NO
60406;SOCUELLAMOS;CALLE ESTACION FERROCARRIL, S/N;Socuéllamos;NO;NO
60420;L'HOSPITALET DE L'INFANT;PLAÇA DE L'ESTACIÓ;L'Hospitalet de l'Infant;NO;NO
60500;VILLARROBLEDO;CALLE JUAN FERREIRA, S/N;Villarrobledo;NO;NO
60503;MINAYA;CALLE ESTACION FERROCARRIL, S/N;Minaya;NO;NO
60505;LA RODA DE ALBACETE;PLAZA ESTACION FERRACARRIL, S/N;Roda, La;NO;NO
60507;LA GINETA;CALLE SANTA ANA, S/N;Gineta, La;NO;NO
60600;ALBACETE LOS LLANOS;CALLE FEDERICO GARCIA LORCA, 1;Albacete;NO;NO
60800;ALMANSA;PLAZA PRIMERO DE MAYO, 1;Almansa;NO;NO
60900;LA ENCINA;AVENIDA CONSTITUCION, 1;Villena;NO;NO
60901;CAUDETE;CARRETERA CV-656 - ESTACION FERROCARRIL, S/N;Caudete;NO;NO
60902;VILLENA;RONDA DE LA ESTACION, S/N;Villena;NO;NO
60904;SAX;LUIS BARCELO SANTOJA, 25;Sax;NO;NO
60905;ELDA-PETRER;CALLE GALICIA, S/N;Elda;NO;NO
60907;NOVELDA-ASPE;CALLE RAFAEL ALTAMIRA, S/N;Novelda;NO;NO
60911;ALACANT-TERMINAL;AVENIDA SALAMANCA, 1;Alicante/Alacant;SI;NO
60913;SANT VICENT CENTRE;VIAL DEL TERRAPLEN, S/N;San Vicente del Raspeig/Sant Vicent del Raspeig;SI;NO
60914;UNIVERSIDAD DE ALICANTE;CARRETERA DE SAN VICENTE DEL RASPEIG - ESTACION FERROCARRIL, S/N;Alicante/Alacant;SI;NO
61005;HELLIN;PASEO YUTERA DEL CARMEN, S/N;Hellín;NO;NO
61009;CALASPARRA;CALLE ESTACION FERROCARRIL, 8;Calasparra;NO;NO
61012;CIEZA;CALLE ESTACION FERROCARRIL, 34;Cieza;NO;NO
61015;ARCHENA-FORTUNA;CALLE ESTACION FERROCARRIL, S/N;Archena;NO;NO
61200;MURCIA DEL CARMEN;PLAZA DE LA INDUSTRIA, S/N;Murcia;SI;NO
61303;BALSICAS-MAR MENOR;CALLE MAR MENOR, S/N;Torre-Pacheco;NO;NO
61304;TORRE-PACHECO;AVENIDA ESTACION FERROCARRIL, S/N;Torre-Pacheco;NO;NO
61307;CARTAGENA;PLAZA DE MEJICO, 2;Cartagena;NO;NO
62001;BENIEL;CAMINO DE LA ESTACION, 15;Beniel;SI;NO
62002;ORIHUELA MIGUEL HERNANDEZ;AVENIDA TEODOMIRO, 68;Orihuela;SI;NO
62003;CALLOSA DE SEGURA;PASEO ESTACION FERROCARRIL, S/N;Callosa de Segura;SI;NO
62100;SAN ISIDRO-ALBATERA-CATRAL;CAMINO DE LA ESTACION, 16;Albatera;SI;NO
62101;CREVILLENTE;BARRIO ESTACION FERROCARRIL, S/N;Crevillent;SI;NO
62102;ELX-CARRUS;AVENIDA DE LA LIBERTAD, S/N;Elche/Elx;SI;NO
62103;ELX-PARC;AVENIDA DEL FERROCARRIL, 10;Elche/Elx;SI;NO
62104;TORRELLANO;CALLE CASA CAMPO TORRELLANO ALTO P3, 82;Elche/Elx;SI;NO
62109;SANT GABRIEL;AVENIDA DE ELCHE, S/N;Alicante/Alacant;SI;NO
64003;MOIXENT;CALLE ESTACION DE FERROCARRIL, S/N;Mogente/Moixent;SI;NO
64004;VALLADA;AVENIDA DE L'ANTIGA ESTACIO, 3;Vallada;SI;NO
64005;MONTESA;CALLE ESTACION DE FERROCARRIL, S/N;Montesa;SI;NO
64006;L'ALCUDIA;CALLE PINTOR SOROLLA, S/N;Alcúdia de Crespins, l';SI;NO
64007;L'ENOVA-MANUEL;CARRER BONAVISTA, 42;Manuel;SI;NO
64100;XATIVA;PLAÇA DE L'ESTACIO, S/N;Xàtiva;SI;NO
64102;LA POBLA LLARGA;BARRIO ESTACION FERROCARRIL, S/N;Pobla Llarga, la;SI;NO
64103;CARCAIXENT;GLORIETA ESTACION FERROCARRIL, S/N;Carcaixent;SI;NO
64104;ALZIRA;CALLE ESTACION FERROCARRIL, S/N;Alzira;SI;NO
64105;ALGEMESI;CALLE ESTACION FERROCARRIL, S/N;Algemesí;SI;NO
64107;BENIFAIO;PLAZA ESTACION FERROCARRIL, S/N;Benifaió;SI;NO
64200;SILLA;CALLE ESTACION FERROCARRIL, S/N;Silla;SI;NO
64201;CATARROJA;RONDA DEL ESTE, S/N;Catarroja;SI;NO
64202;MASSANASSA;CALLE GARCIA LORCA, S/N;Massanassa;SI;NO
64203;ALFAFAR-BENETUSSER;DOCTOR ANTONIO MUÑOZ, S/N;Benetússer;SI;NO
65000;VALENCIA-ESTACIO DEL NORD;CALLE XATIVA, 24;Valencia;SI;NO
65001;ROCA-CUPER;CALLE FERROCARRIL, S/N;Meliana;SI;NO
65002;VALENCIA-LA FONT DE SANT LLUIS;AVENIDA AUSIAS MARCH, S/N;Valencia;SI;NO
65003;VALENCIA-CABANYAL;AVENIDA BLASCO IBAÑEZ, S/N;Valencia;SI;NO
65005;ALBUIXECH;AVENIDA VIRGEN ALBUIXECH, 23;Albuixech;SI;NO
65006;MASSALFASSAR;CARRER ESTACIO FERROCARRIL, S/N;Massalfassar;SI;NO
65007;EL PUIG;CALLE CAMINO ESTACION FERROCARRIL, S/N;Puig de Santa Maria, el;SI;NO
65008;PUÇOL;CALLE FELIPE SEBASTIAN, S/N;Puçol;SI;NO
65200;SAGUNT;CARRETERA N-340 - ESTACION FERROCARRIL, S/N;Sagunto/Sagunt;SI;NO
65201;LES VALLS;CALLE DESPOBLADO, S/N;Sagunto/Sagunt;SI;NO
65202;ALMENARA;CALLE ESTACION FERROCARRIL, S/N;Almenara;SI;NO
65203;LA LLOSA;CALLE DESPOBLADO, S/N;Llosa, la;SI;NO
65204;CHILCHES;PLAZA JARDIN, S/N;Chilches/Xilxes;SI;NO
65205;MONCOFAR;CALLE ESTACION DE FERROCARRIL, S/N;Moncofa;SI;NO
65206;NULES-VILLAVIEJA;CALLE RAMON LLUCH, S/N;Nules;SI;NO
65207;BURRIANA-ALQUERIAS DEL NIÑO PERDIDO;CALLE ESTACION FERROCARRIL, S/N;Borriana/Burriana;SI;NO
65208;VILA-REAL;AVENIDA DE FRANCIA, 14;Vila-real;SI;NO
65209;ALMASSORA;CARRER ESTACIO FERROCARRIL, S/N;Almazora/Almassora;SI;NO
65300;CASTELLO DE LA PLANA;CALLE PINTOR OLIET, 2;Castellón de la Plana/Castelló de la Plana;SI;NO
65304;ORPESA;PLAÇA L'ESTACIO FERROCARRIL, S/N;Oropesa del Mar/Orpesa;NO;NO
65306;TORREBLANCA;CARRER DE L'ESTACIO, 47;Torreblanca;NO;NO
65308;ALCALA DE CHIVERT;PASSEIG HEROIS DEL MARROC, S/N;Alcalà de Xivert;NO;NO
65311;BENICARLO-PEÑISCOLA;PLAZA ESTACION FERROCARRIL, S/N;Benicarló;NO;NO
65312;VINAROS;PLAZA ESTACION FERROCARRIL, S/N;Vinaròs;NO;NO
65314;ULLDECONA-ALCANAR-LA SENIA;PASSEIG DE L'ESTACIO, S/N;Ulldecona;NO;NO
65318;BENICASSIM;PLAZA ESTACION FERROCARRIL, S/N;Benicasim/Benicàssim;NO;NO
65400;TORTOSA;CALLE POETA VICENTE I GARCIA, 6 - 12;Tortosa;NO;NO
65401;CAMP-REDO;CALLE ESTACIO DE FERROCARRIL, S/N;Tortosa;NO;NO
65402;L'ALDEA-AMPOSTA-TORTOSA;CALLE ARRABAL DE RAMON, S/N;Aldea, L';NO;NO
65403;CAMARLES-DELTEBRE;CALLE ESTACION FERROCARRIL, S/N;Camarles;NO;NO
65404;L'AMPOLLA-PERELLO-DELTEBRE;PLAÇA FRANCESC MACIA, S/N;Ampolla, L';NO;NO
65405;L'AMETLLA DE MAR;CARRER GOYA, S/N;Ametlla de Mar, L';NO;NO
65407;L'HOSPITALET DE L'INFANT;CARRER L'ESTACIO FERROCARRIL, S/N;Vandellòs i l'Hospitalet de l'Infant;NO;NO
65408;MONT-ROIG DEL CAMP;CARRETERA N-340 - PARTIDA POBLAS, S/N;Mont-roig del Camp;NO;NO
65409;CAMBRILS;AVENIDA VIRGEN DE MONTSERRAT, S/N;Cambrils;NO;NO
65410;SALOU;CALLE CARLES ROIG, S/N;Salou;NO;NO
65411;PORT AVENTURA;AVENIDA JOAN FUSTER, S/N;Salou;NO;NO
65422;CAMBRILS;AVDA. CHARLES DARWIN;Cambrils;NO;NO
66001;ONTIGOLA;CALLE CAMINO ESTACION FERROCARRIL, S/N;Ontígola;NO;NO
66002;OCAÑA;CALLE ESTACION FERROCARRIL, S/N;Ocaña;NO;NO
66003;NOBLEJAS;PASEO ESTACION FERROCARRIL, S/N;Noblejas;NO;NO
66004;VILLARRUBIA DE SANTIAGO;CALLE ESTACION FERROCARRIL, S/N;Villarrubia de Santiago;NO;NO
66005;SANTA CRUZ DE LA ZARZA;AVENIDA CASTILLA LA MANCHA, S/N;Santa Cruz de la Zarza;NO;NO
66006;TARANCON;GLORIETA ESTACION FERROCARRIL, S/N;Tarancón;NO;NO
66011;HUETE;PASEO ESTACION FERROCARRIL, S/N;Huete;NO;NO
66013;CASTILLEJO DEL ROMERAL;CALLE ESTACION FERROCARRIL, S/N;Huete;NO;NO
66014;CUEVAS DE VELASCO;CALLE ESTACION FERROCARRIL, S/N;Villar y Velasco;NO;NO
66016;CHILLARON;CALLE ESTACION FERROCARRIL, S/N;Chillarón de Cuenca;NO;NO
66100;CUENCA;CALLE MARIANO CATALINA, 10;Cuenca;NO;NO
66103;CAÑADA DEL HOYO;CALLE ESTACION FERROCARRIL, S/N;Cañada del Hoyo;NO;NO
66104;CARBONERAS DE GUADAZAON;CARRETERA CAMPORROBLES, S/N;Carboneras de Guadazaón;NO;NO
66105;ARGUISUELAS;CALLE ESTACION FERROCARRIL, S/N;Arguisuelas;NO;NO
66108;YEMEDA-CARDENETE;CARRETERA CUV - 5014 - ESTACION FERROCARRIL, S/N;Yémeda;NO;NO
66109;VILLORA;CARRETERA CM-2109 - ESTACION FERROCARRIL, S/N;Víllora;NO;NO
66112;CAMPORROBLES;CALLE ESTACION FERROCARRIL, 1;Camporrobles;NO;NO
66113;LAS CUEVAS;CALLE ESTACION FERROCARRIL, S/N;Utiel;NO;NO
66200;UTIEL;CALLE ACTOR RABAL, S/N;Utiel;SI;NO
66201;SAN ANTONIO DE REQUENA;CALLE ESTACION FERROCARRIL, S/N;Requena;SI;NO
66202;REQUENA;CALLE FERROCARRIL, S/N;Requena;SI;NO
66203;EL REBOLLAR;CALLE DESPOBLADO, S/N;Requena;SI;NO
66204;SIETE AGUAS;CALLE ESTACION DE FERROCARRIL, S/N;Siete Aguas;SI;NO
66205;VENTA MINA-SIETE AGUAS;CARRETERA N-III - ESTACION DE FERROCARRIL, S/N;Buñol;SI;NO
66206;BUÑOL;CALLE ESTACION FERROCARRIL, S/N;Buñol;SI;NO
